Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_93_142,VDD,Metal1,91.3280,380.9320,5.000000
FILLER_93_124,VDD,Metal1,81.2480,380.9320,5.000000
FILLER_93_72,VDD,Metal1,47.6000,380.2400,5.000000
FILLER_93_66,VDD,Metal1,45.1800,380.6725,5.000000
FILLER_93_58,VDD,Metal1,41.9465,380.8165,5.000000
FILLER_93_42,VDD,Metal1,35.3280,380.9320,5.000000
FILLER_93_6,VDD,Metal1,10.6400,380.2400,5.000000
FILLER_93_2,VDD,Metal1,9.3400,380.6725,5.000000
FILLER_92_741,VDD,Metal1,422.2400,380.2400,5.000000
FILLER_92_737,VDD,Metal1,420.9400,379.8075,5.000000
FILLER_92_734,VDD,Metal1,418.0400,380.2400,5.000000
FILLER_92_718,VDD,Metal1,413.8880,379.5480,5.000000
FILLER_92_712,VDD,Metal1,405.7200,380.2400,5.000000
FILLER_92_710,VDD,Metal1,404.8800,380.2400,5.000000
FILLER_92_702,VDD,Metal1,402.5865,379.6630,5.000000
FILLER_92_686,VDD,Metal1,395.9680,379.5480,5.000000
FILLER_92_673,VDD,Metal1,383.8800,380.2400,5.000000
FILLER_92_671,VDD,Metal1,383.0400,380.2400,5.000000
FILLER_92_667,VDD,Metal1,381.7400,379.8075,5.000000
FILLER_92_661,VDD,Metal1,378.3800,379.8075,5.000000
FILLER_92_653,VDD,Metal1,373.9000,379.8075,5.000000
FILLER_92_645,VDD,Metal1,370.6665,379.6630,5.000000
FILLER_92_629,VDD,Metal1,364.0480,379.5480,5.000000
FILLER_92_597,VDD,Metal1,350.6755,379.4710,5.000000
FILLER_92_593,VDD,Metal1,339.3600,380.2400,5.000000
FILLER_92_589,VDD,Metal1,338.0600,379.8075,5.000000
FILLER_92_573,VDD,Metal1,332.6880,379.5480,5.000000
FILLER_92_564,VDD,Metal1,322.8400,380.2400,5.000000
FILLER_92_562,VDD,Metal1,322.0000,380.2400,5.000000
FILLER_92_558,VDD,Metal1,320.7000,379.8075,5.000000
FILLER_92_542,VDD,Metal1,315.3280,379.5480,5.000000
FILLER_92_529,VDD,Metal1,303.2400,380.2400,5.000000
FILLER_92_527,VDD,Metal1,302.4000,380.2400,5.000000
FILLER_92_517,VDD,Metal1,298.9865,379.6630,5.000000
FILLER_92_511,VDD,Metal1,293.4400,380.2400,5.000000
FILLER_92_495,VDD,Metal1,289.0080,379.5480,5.000000
FILLER_92_457,VDD,Metal1,264.1400,379.8075,5.000000
FILLER_92_447,VDD,Metal1,259.7865,379.6630,5.000000
FILLER_92_423,VDD,Metal1,248.6880,379.5480,5.000000
FILLER_92_413,VDD,Metal1,238.2800,380.2400,5.000000
FILLER_92_411,VDD,Metal1,237.4400,380.2400,5.000000
FILLER_92_403,VDD,Metal1,235.1465,379.6630,5.000000
FILLER_92_387,VDD,Metal1,228.5280,379.5480,5.000000
FILLER_92_381,VDD,Metal1,221.5800,379.8075,5.000000
FILLER_92_317,VDD,Metal1,202.8750,379.4255,5.000000
FILLER_92_314,VDD,Metal1,182.8400,380.2400,5.000000
FILLER_92_310,VDD,Metal1,181.8200,379.8075,5.000000
FILLER_92_302,VDD,Metal1,178.5865,379.6630,5.000000
FILLER_92_286,VDD,Metal1,171.9680,379.5480,5.000000
FILLER_92_254,VDD,Metal1,158.5955,379.4710,5.000000
FILLER_92_241,VDD,Metal1,143.1800,379.8075,5.000000
FILLER_92_233,VDD,Metal1,139.9465,379.6630,5.000000
FILLER_92_197,VDD,Metal1,117.6000,380.2400,5.000000
FILLER_92_193,VDD,Metal1,116.3000,379.8075,5.000000
FILLER_92_177,VDD,Metal1,110.9280,379.5480,5.000000
FILLER_92_174,VDD,Metal1,104.4400,380.2400,5.000000
FILLER_92_166,VDD,Metal1,102.4265,379.6630,5.000000
FILLER_92_157,VDD,Metal1,94.9200,380.2400,5.000000
FILLER_92_149,VDD,Metal1,90.4400,380.2400,5.000000
FILLER_92_147,VDD,Metal1,89.6000,380.2400,5.000000
FILLER_92_139,VDD,Metal1,87.3065,379.6630,5.000000
FILLER_92_107,VDD,Metal1,76.2755,379.4710,5.000000
FILLER_92_104,VDD,Metal1,65.2400,380.2400,5.000000
FILLER_92_102,VDD,Metal1,64.4000,380.2400,5.000000
FILLER_92_94,VDD,Metal1,62.1065,379.6630,5.000000
FILLER_92_82,VDD,Metal1,53.2000,380.2400,5.000000
FILLER_92_73,VDD,Metal1,47.8800,380.2400,5.000000
FILLER_92_69,VDD,Metal1,46.8600,379.8075,5.000000
FILLER_92_37,VDD,Metal1,37.0755,379.4710,5.000000
FILLER_92_34,VDD,Metal1,26.0400,380.2400,5.000000
FILLER_92_2,VDD,Metal1,17.4755,379.4710,5.000000
FILLER_91_776,VDD,Metal1,441.5600,372.4000,5.000000
FILLER_91_772,VDD,Metal1,440.5400,372.8325,5.000000
FILLER_91_768,VDD,Metal1,437.3600,372.4000,5.000000
FILLER_91_764,VDD,Metal1,436.0600,372.8325,5.000000
FILLER_91_748,VDD,Metal1,430.6880,373.0920,5.000000
FILLER_91_734,VDD,Metal1,418.3200,372.4000,5.000000
FILLER_91_702,VDD,Metal1,409.4755,373.1685,5.000000
FILLER_91_698,VDD,Metal1,398.1600,372.4000,5.000000
FILLER_91_682,VDD,Metal1,393.7280,373.0920,5.000000
FILLER_91_675,VDD,Metal1,385.0000,372.4000,5.000000
FILLER_91_673,VDD,Metal1,384.1600,372.4000,5.000000
FILLER_91_638,VDD,Metal1,364.2800,372.4000,5.000000
FILLER_91_636,VDD,Metal1,363.4400,372.4000,5.000000
FILLER_91_632,VDD,Metal1,362.1400,372.8325,5.000000
FILLER_91_629,VDD,Metal1,359.2400,372.4000,5.000000
FILLER_91_627,VDD,Metal1,358.4000,372.4000,5.000000
FILLER_91_595,VDD,Metal1,349.5555,373.1685,5.000000
FILLER_91_582,VDD,Metal1,332.9200,372.4000,5.000000
FILLER_91_578,VDD,Metal1,331.9000,372.8325,5.000000
FILLER_91_562,VDD,Metal1,326.5280,373.0920,5.000000
FILLER_91_558,VDD,Metal1,319.7600,372.4000,5.000000
FILLER_91_554,VDD,Metal1,318.4600,372.8325,5.000000
FILLER_91_538,VDD,Metal1,313.0880,373.0920,5.000000
FILLER_91_531,VDD,Metal1,304.3600,372.4000,5.000000
FILLER_91_529,VDD,Metal1,303.5200,372.4000,5.000000
FILLER_91_494,VDD,Metal1,283.6400,372.4000,5.000000
FILLER_91_492,VDD,Metal1,282.8000,372.4000,5.000000
FILLER_91_488,VDD,Metal1,280.5600,372.4000,5.000000
FILLER_91_456,VDD,Metal1,271.7155,373.1685,5.000000
FILLER_91_443,VDD,Metal1,255.0800,372.4000,5.000000
FILLER_91_441,VDD,Metal1,254.2400,372.4000,5.000000
FILLER_91_437,VDD,Metal1,252.9400,372.8325,5.000000
FILLER_91_430,VDD,Metal1,248.0800,372.4000,5.000000
FILLER_91_422,VDD,Metal1,245.7865,372.9765,5.000000
FILLER_91_418,VDD,Metal1,241.3600,372.4000,5.000000
FILLER_91_414,VDD,Metal1,240.0600,372.8325,5.000000
FILLER_91_406,VDD,Metal1,236.8265,372.9765,5.000000
FILLER_91_397,VDD,Metal1,230.5400,372.8325,5.000000
FILLER_91_389,VDD,Metal1,227.3065,372.9765,5.000000
FILLER_91_384,VDD,Metal1,222.0400,372.4000,5.000000
FILLER_91_352,VDD,Metal1,213.4755,373.1685,5.000000
FILLER_91_348,VDD,Metal1,202.1600,372.4000,5.000000
FILLER_91_344,VDD,Metal1,200.8600,372.8325,5.000000
FILLER_91_328,VDD,Metal1,195.4880,373.0920,5.000000
FILLER_91_290,VDD,Metal1,170.6200,372.8325,5.000000
FILLER_91_228,VDD,Metal1,134.9600,372.4000,5.000000
FILLER_91_212,VDD,Metal1,130.5280,373.0920,5.000000
FILLER_91_209,VDD,Metal1,124.0400,372.4000,5.000000
FILLER_91_205,VDD,Metal1,123.0200,372.8325,5.000000
FILLER_91_174,VDD,Metal1,106.9065,372.9765,5.000000
FILLER_91_142,VDD,Metal1,95.8755,373.1685,5.000000
FILLER_91_136,VDD,Metal1,84.3800,372.8325,5.000000
FILLER_91_104,VDD,Metal1,74.5955,373.1685,5.000000
FILLER_91_88,VDD,Metal1,56.5600,372.4000,5.000000
FILLER_91_72,VDD,Metal1,52.1280,373.0920,5.000000
FILLER_91_56,VDD,Metal1,38.6400,372.4000,5.000000
FILLER_91_40,VDD,Metal1,34.2080,373.0920,5.000000
FILLER_91_2,VDD,Metal1,9.3400,372.8325,5.000000
FILLER_90_753,VDD,Metal1,431.1465,371.8230,5.000000
FILLER_90_737,VDD,Metal1,424.5280,371.7080,5.000000
FILLER_90_731,VDD,Metal1,417.5800,371.9675,5.000000
FILLER_90_667,VDD,Metal1,398.8750,371.5855,5.000000
FILLER_90_664,VDD,Metal1,378.8400,372.4000,5.000000
FILLER_90_656,VDD,Metal1,376.8265,371.8230,5.000000
FILLER_90_640,VDD,Metal1,370.2080,371.7080,5.000000
FILLER_90_605,VDD,Metal1,345.8000,372.4000,5.000000
FILLER_90_597,VDD,Metal1,343.7865,371.8230,5.000000
FILLER_90_594,VDD,Metal1,339.6400,372.4000,5.000000
FILLER_90_590,VDD,Metal1,338.6200,371.9675,5.000000
FILLER_90_581,VDD,Metal1,332.3600,372.4000,5.000000
FILLER_90_579,VDD,Metal1,331.5200,372.4000,5.000000
FILLER_90_575,VDD,Metal1,330.2200,371.9675,5.000000
FILLER_90_559,VDD,Metal1,324.8480,371.7080,5.000000
FILLER_90_527,VDD,Metal1,311.4755,371.6310,5.000000
FILLER_90_521,VDD,Metal1,299.9800,371.9675,5.000000
FILLER_90_457,VDD,Metal1,281.2750,371.5855,5.000000
FILLER_90_454,VDD,Metal1,261.2400,372.4000,5.000000
FILLER_90_452,VDD,Metal1,260.4000,372.4000,5.000000
FILLER_90_448,VDD,Metal1,259.1000,371.9675,5.000000
FILLER_90_440,VDD,Metal1,255.8665,371.8230,5.000000
FILLER_90_408,VDD,Metal1,244.8355,371.6310,5.000000
FILLER_90_399,VDD,Metal1,230.4400,372.4000,5.000000
FILLER_90_395,VDD,Metal1,229.4200,371.9675,5.000000
FILLER_90_387,VDD,Metal1,226.1865,371.8230,5.000000
FILLER_90_383,VDD,Metal1,221.7600,372.4000,5.000000
FILLER_90_379,VDD,Metal1,220.4600,371.9675,5.000000
FILLER_90_341,VDD,Metal1,199.1800,371.9675,5.000000
FILLER_90_333,VDD,Metal1,195.9465,371.8230,5.000000
FILLER_90_317,VDD,Metal1,189.3280,371.7080,5.000000
FILLER_90_314,VDD,Metal1,182.8400,372.4000,5.000000
FILLER_90_312,VDD,Metal1,182.0000,372.4000,5.000000
FILLER_90_308,VDD,Metal1,180.7000,371.9675,5.000000
FILLER_90_292,VDD,Metal1,175.3280,371.7080,5.000000
FILLER_90_279,VDD,Metal1,163.2400,372.4000,5.000000
FILLER_90_247,VDD,Metal1,154.6755,371.6310,5.000000
FILLER_90_241,VDD,Metal1,143.1800,371.9675,5.000000
FILLER_90_177,VDD,Metal1,124.4750,371.5855,5.000000
FILLER_90_173,VDD,Metal1,104.1600,372.4000,5.000000
FILLER_90_165,VDD,Metal1,101.8665,371.8230,5.000000
FILLER_90_153,VDD,Metal1,92.6800,372.4000,5.000000
FILLER_90_149,VDD,Metal1,91.6600,371.9675,5.000000
FILLER_90_141,VDD,Metal1,88.4265,371.8230,5.000000
FILLER_90_101,VDD,Metal1,64.7800,371.9675,5.000000
FILLER_90_85,VDD,Metal1,59.4080,371.7080,5.000000
FILLER_90_49,VDD,Metal1,34.7200,372.4000,5.000000
FILLER_90_45,VDD,Metal1,33.4200,371.9675,5.000000
FILLER_90_37,VDD,Metal1,30.1865,371.8230,5.000000
FILLER_90_34,VDD,Metal1,26.0400,372.4000,5.000000
FILLER_90_32,VDD,Metal1,25.2000,372.4000,5.000000
FILLER_90_28,VDD,Metal1,23.9000,371.9675,5.000000
FILLER_90_20,VDD,Metal1,20.6665,371.8230,5.000000
FILLER_90_14,VDD,Metal1,15.1200,372.4000,5.000000
FILLER_90_10,VDD,Metal1,13.8200,371.9675,5.000000
FILLER_90_2,VDD,Metal1,10.5865,371.8230,5.000000
FILLER_89_776,VDD,Metal1,441.5600,364.5600,5.000000
FILLER_89_772,VDD,Metal1,440.5400,364.9925,5.000000
FILLER_89_766,VDD,Metal1,437.1800,364.9925,5.000000
FILLER_89_702,VDD,Metal1,418.4750,365.3740,5.000000
FILLER_89_696,VDD,Metal1,397.9800,364.9925,5.000000
FILLER_89_632,VDD,Metal1,379.2750,365.3740,5.000000
FILLER_89_626,VDD,Metal1,358.7800,364.9925,5.000000
FILLER_89_618,VDD,Metal1,355.5465,365.1365,5.000000
FILLER_89_586,VDD,Metal1,344.5155,365.3285,5.000000
FILLER_89_580,VDD,Metal1,331.8000,364.5600,5.000000
FILLER_89_578,VDD,Metal1,330.9600,364.5600,5.000000
FILLER_89_562,VDD,Metal1,326.5280,365.2520,5.000000
FILLER_89_556,VDD,Metal1,319.5800,364.9925,5.000000
FILLER_89_492,VDD,Metal1,300.8750,365.3740,5.000000
FILLER_89_486,VDD,Metal1,280.3800,364.9925,5.000000
FILLER_89_422,VDD,Metal1,261.6750,365.3740,5.000000
FILLER_89_416,VDD,Metal1,241.1800,364.9925,5.000000
FILLER_89_352,VDD,Metal1,222.4750,365.3740,5.000000
FILLER_89_346,VDD,Metal1,201.9800,364.9925,5.000000
FILLER_89_282,VDD,Metal1,183.2750,365.3740,5.000000
FILLER_89_279,VDD,Metal1,163.2400,364.5600,5.000000
FILLER_89_275,VDD,Metal1,162.2200,364.9925,5.000000
FILLER_89_267,VDD,Metal1,158.9865,365.1365,5.000000
FILLER_89_246,VDD,Metal1,144.7600,364.5600,5.000000
FILLER_89_244,VDD,Metal1,143.9200,364.5600,5.000000
FILLER_89_212,VDD,Metal1,135.0755,365.3285,5.000000
FILLER_89_208,VDD,Metal1,123.7600,364.5600,5.000000
FILLER_89_204,VDD,Metal1,122.4600,364.9925,5.000000
FILLER_89_196,VDD,Metal1,119.2265,365.1365,5.000000
FILLER_89_164,VDD,Metal1,108.1955,365.3285,5.000000
FILLER_89_150,VDD,Metal1,91.0000,364.5600,5.000000
FILLER_89_142,VDD,Metal1,88.9865,365.1365,5.000000
FILLER_89_136,VDD,Metal1,84.3800,364.9925,5.000000
FILLER_89_72,VDD,Metal1,65.6750,365.3740,5.000000
FILLER_89_66,VDD,Metal1,45.1800,364.9925,5.000000
FILLER_89_2,VDD,Metal1,26.4750,365.3740,5.000000
FILLER_88_753,VDD,Metal1,431.1465,363.9830,5.000000
FILLER_88_737,VDD,Metal1,424.5280,363.8680,5.000000
FILLER_88_731,VDD,Metal1,417.5800,364.1275,5.000000
FILLER_88_667,VDD,Metal1,398.8750,363.7455,5.000000
FILLER_88_661,VDD,Metal1,378.3800,364.1275,5.000000
FILLER_88_597,VDD,Metal1,359.6750,363.7455,5.000000
FILLER_88_591,VDD,Metal1,339.1800,364.1275,5.000000
FILLER_88_527,VDD,Metal1,320.4750,363.7455,5.000000
FILLER_88_521,VDD,Metal1,299.9800,364.1275,5.000000
FILLER_88_457,VDD,Metal1,281.2750,363.7455,5.000000
FILLER_88_453,VDD,Metal1,260.9600,364.5600,5.000000
FILLER_88_445,VDD,Metal1,258.6665,363.9830,5.000000
FILLER_88_429,VDD,Metal1,252.0480,363.8680,5.000000
FILLER_88_419,VDD,Metal1,241.9200,364.5600,5.000000
FILLER_88_387,VDD,Metal1,233.0755,363.7910,5.000000
FILLER_88_381,VDD,Metal1,221.5800,364.1275,5.000000
FILLER_88_317,VDD,Metal1,202.8750,363.7455,5.000000
FILLER_88_311,VDD,Metal1,182.3800,364.1275,5.000000
FILLER_88_247,VDD,Metal1,163.6750,363.7455,5.000000
FILLER_88_244,VDD,Metal1,143.6400,364.5600,5.000000
FILLER_88_242,VDD,Metal1,142.8000,364.5600,5.000000
FILLER_88_238,VDD,Metal1,141.5000,364.1275,5.000000
FILLER_88_222,VDD,Metal1,136.1280,363.8680,5.000000
FILLER_88_190,VDD,Metal1,122.7555,363.7910,5.000000
FILLER_88_181,VDD,Metal1,108.3600,364.5600,5.000000
FILLER_88_177,VDD,Metal1,107.3400,364.1275,5.000000
FILLER_88_169,VDD,Metal1,101.6400,364.5600,5.000000
FILLER_88_167,VDD,Metal1,100.8000,364.5600,5.000000
FILLER_88_163,VDD,Metal1,99.5000,364.1275,5.000000
FILLER_88_155,VDD,Metal1,96.2665,363.9830,5.000000
FILLER_88_139,VDD,Metal1,89.6480,363.8680,5.000000
FILLER_88_107,VDD,Metal1,76.2755,363.7910,5.000000
FILLER_88_101,VDD,Metal1,64.7800,364.1275,5.000000
FILLER_88_37,VDD,Metal1,46.0750,363.7455,5.000000
FILLER_88_34,VDD,Metal1,26.0400,364.5600,5.000000
FILLER_88_2,VDD,Metal1,17.4755,363.7910,5.000000
FILLER_87_776,VDD,Metal1,441.5600,356.7200,5.000000
FILLER_87_772,VDD,Metal1,440.5400,357.1525,5.000000
FILLER_87_768,VDD,Metal1,437.3600,356.7200,5.000000
FILLER_87_764,VDD,Metal1,436.0600,357.1525,5.000000
FILLER_87_756,VDD,Metal1,432.8265,357.2965,5.000000
FILLER_87_740,VDD,Metal1,426.2080,357.4120,5.000000
FILLER_87_708,VDD,Metal1,412.8355,357.4885,5.000000
FILLER_87_687,VDD,Metal1,391.7200,356.7200,5.000000
FILLER_87_685,VDD,Metal1,390.8800,356.7200,5.000000
FILLER_87_681,VDD,Metal1,389.5800,357.1525,5.000000
FILLER_87_646,VDD,Metal1,368.7600,356.7200,5.000000
FILLER_87_644,VDD,Metal1,367.9200,356.7200,5.000000
FILLER_87_640,VDD,Metal1,366.6200,357.1525,5.000000
FILLER_87_632,VDD,Metal1,363.3865,357.2965,5.000000
FILLER_87_628,VDD,Metal1,358.9600,356.7200,5.000000
FILLER_87_624,VDD,Metal1,357.6600,357.1525,5.000000
FILLER_87_592,VDD,Metal1,347.8755,357.4885,5.000000
FILLER_87_586,VDD,Metal1,335.4400,356.7200,5.000000
FILLER_87_578,VDD,Metal1,333.1465,357.2965,5.000000
FILLER_87_562,VDD,Metal1,326.5280,357.4120,5.000000
FILLER_87_559,VDD,Metal1,320.0400,356.7200,5.000000
FILLER_87_551,VDD,Metal1,318.0265,357.2965,5.000000
FILLER_87_527,VDD,Metal1,302.4000,356.7200,5.000000
FILLER_87_492,VDD,Metal1,282.5200,356.7200,5.000000
FILLER_87_454,VDD,Metal1,261.5200,356.7200,5.000000
FILLER_87_422,VDD,Metal1,252.6755,357.4885,5.000000
FILLER_87_419,VDD,Metal1,241.6400,356.7200,5.000000
FILLER_87_411,VDD,Metal1,239.6265,357.2965,5.000000
FILLER_87_395,VDD,Metal1,233.0080,357.4120,5.000000
FILLER_87_360,VDD,Metal1,208.6000,356.7200,5.000000
FILLER_87_352,VDD,Metal1,206.5865,357.2965,5.000000
FILLER_87_346,VDD,Metal1,201.9800,357.1525,5.000000
FILLER_87_282,VDD,Metal1,183.2750,357.5340,5.000000
FILLER_87_276,VDD,Metal1,162.7800,357.1525,5.000000
FILLER_87_212,VDD,Metal1,144.0750,357.5340,5.000000
FILLER_87_209,VDD,Metal1,124.0400,356.7200,5.000000
FILLER_87_207,VDD,Metal1,123.2000,356.7200,5.000000
FILLER_87_203,VDD,Metal1,121.9000,357.1525,5.000000
FILLER_87_195,VDD,Metal1,118.6665,357.2965,5.000000
FILLER_87_182,VDD,Metal1,108.9200,356.7200,5.000000
FILLER_87_174,VDD,Metal1,106.9065,357.2965,5.000000
FILLER_87_142,VDD,Metal1,95.8755,357.4885,5.000000
FILLER_87_136,VDD,Metal1,84.3800,357.1525,5.000000
FILLER_87_72,VDD,Metal1,65.6750,357.5340,5.000000
FILLER_87_66,VDD,Metal1,45.1800,357.1525,5.000000
FILLER_87_2,VDD,Metal1,26.4750,357.5340,5.000000
FILLER_86_741,VDD,Metal1,422.2400,356.7200,5.000000
FILLER_86_737,VDD,Metal1,420.9400,356.2875,5.000000
FILLER_86_711,VDD,Metal1,409.9680,356.0280,5.000000
FILLER_86_691,VDD,Metal1,393.9600,356.7200,5.000000
FILLER_86_683,VDD,Metal1,391.9465,356.1430,5.000000
FILLER_86_667,VDD,Metal1,385.3280,356.0280,5.000000
FILLER_86_663,VDD,Metal1,378.5600,356.7200,5.000000
FILLER_86_647,VDD,Metal1,374.1280,356.0280,5.000000
FILLER_86_597,VDD,Metal1,346.1280,356.0280,5.000000
FILLER_86_586,VDD,Metal1,335.1600,356.7200,5.000000
FILLER_86_582,VDD,Metal1,334.1400,356.2875,5.000000
FILLER_86_574,VDD,Metal1,330.9065,356.1430,5.000000
FILLER_86_558,VDD,Metal1,324.2880,356.0280,5.000000
FILLER_86_545,VDD,Metal1,312.4800,356.7200,5.000000
FILLER_86_539,VDD,Metal1,308.8400,356.7200,5.000000
FILLER_86_535,VDD,Metal1,307.8200,356.2875,5.000000
FILLER_86_527,VDD,Metal1,304.5865,356.1430,5.000000
FILLER_86_521,VDD,Metal1,299.9800,356.2875,5.000000
FILLER_86_457,VDD,Metal1,281.2750,355.9055,5.000000
FILLER_86_438,VDD,Metal1,253.5000,356.2875,5.000000
FILLER_86_430,VDD,Metal1,250.2665,356.1430,5.000000
FILLER_86_414,VDD,Metal1,243.6480,356.0280,5.000000
FILLER_86_401,VDD,Metal1,231.5600,356.7200,5.000000
FILLER_86_399,VDD,Metal1,230.7200,356.7200,5.000000
FILLER_86_395,VDD,Metal1,229.4200,356.2875,5.000000
FILLER_86_387,VDD,Metal1,226.1865,356.1430,5.000000
FILLER_86_384,VDD,Metal1,222.0400,356.7200,5.000000
FILLER_86_382,VDD,Metal1,221.2000,356.7200,5.000000
FILLER_86_374,VDD,Metal1,218.9065,356.1430,5.000000
FILLER_86_358,VDD,Metal1,212.2880,356.0280,5.000000
FILLER_86_323,VDD,Metal1,187.8800,356.7200,5.000000
FILLER_86_321,VDD,Metal1,187.0400,356.7200,5.000000
FILLER_86_317,VDD,Metal1,185.7400,356.2875,5.000000
FILLER_86_311,VDD,Metal1,182.3800,356.2875,5.000000
FILLER_86_247,VDD,Metal1,163.6750,355.9055,5.000000
FILLER_86_244,VDD,Metal1,143.6400,356.7200,5.000000
FILLER_86_242,VDD,Metal1,142.8000,356.7200,5.000000
FILLER_86_238,VDD,Metal1,141.5000,356.2875,5.000000
FILLER_86_230,VDD,Metal1,138.2665,356.1430,5.000000
FILLER_86_195,VDD,Metal1,116.2000,356.7200,5.000000
FILLER_86_193,VDD,Metal1,115.3600,356.7200,5.000000
FILLER_86_177,VDD,Metal1,110.9280,356.0280,5.000000
FILLER_86_174,VDD,Metal1,104.4400,356.7200,5.000000
FILLER_86_158,VDD,Metal1,100.2880,356.0280,5.000000
FILLER_86_149,VDD,Metal1,90.4400,356.7200,5.000000
FILLER_86_147,VDD,Metal1,89.6000,356.7200,5.000000
FILLER_86_139,VDD,Metal1,87.3065,356.1430,5.000000
FILLER_86_107,VDD,Metal1,76.2755,355.9510,5.000000
FILLER_86_101,VDD,Metal1,64.7800,356.2875,5.000000
FILLER_86_37,VDD,Metal1,46.0750,355.9055,5.000000
FILLER_86_34,VDD,Metal1,26.0400,356.7200,5.000000
FILLER_86_26,VDD,Metal1,21.8400,356.7200,5.000000
FILLER_86_18,VDD,Metal1,19.5465,356.1430,5.000000
FILLER_86_2,VDD,Metal1,12.9280,356.0280,5.000000
FILLER_85_776,VDD,Metal1,441.5600,348.8800,5.000000
FILLER_85_772,VDD,Metal1,440.5400,349.3125,5.000000
FILLER_85_768,VDD,Metal1,437.3600,348.8800,5.000000
FILLER_85_760,VDD,Metal1,435.0665,349.4565,5.000000
FILLER_85_744,VDD,Metal1,428.4480,349.5720,5.000000
FILLER_85_730,VDD,Metal1,416.0800,348.8800,5.000000
FILLER_85_726,VDD,Metal1,414.7800,349.3125,5.000000
FILLER_85_718,VDD,Metal1,411.5465,349.4565,5.000000
FILLER_85_702,VDD,Metal1,404.9280,349.5720,5.000000
FILLER_85_696,VDD,Metal1,397.9800,349.3125,5.000000
FILLER_85_632,VDD,Metal1,379.2750,349.6940,5.000000
FILLER_85_629,VDD,Metal1,359.2400,348.8800,5.000000
FILLER_85_625,VDD,Metal1,358.2200,349.3125,5.000000
FILLER_85_593,VDD,Metal1,348.4355,349.6485,5.000000
FILLER_85_580,VDD,Metal1,331.8000,348.8800,5.000000
FILLER_85_578,VDD,Metal1,330.9600,348.8800,5.000000
FILLER_85_562,VDD,Metal1,326.5280,349.5720,5.000000
FILLER_85_552,VDD,Metal1,316.4000,348.8800,5.000000
FILLER_85_548,VDD,Metal1,315.1000,349.3125,5.000000
FILLER_85_540,VDD,Metal1,311.8665,349.4565,5.000000
FILLER_85_524,VDD,Metal1,305.2480,349.5720,5.000000
FILLER_85_492,VDD,Metal1,291.8755,349.6485,5.000000
FILLER_85_486,VDD,Metal1,280.3800,349.3125,5.000000
FILLER_85_422,VDD,Metal1,261.6750,349.6940,5.000000
FILLER_85_419,VDD,Metal1,241.6400,348.8800,5.000000
FILLER_85_403,VDD,Metal1,237.4880,349.5720,5.000000
FILLER_85_398,VDD,Metal1,229.8800,348.8800,5.000000
FILLER_85_396,VDD,Metal1,229.0400,348.8800,5.000000
FILLER_85_392,VDD,Metal1,227.7400,349.3125,5.000000
FILLER_85_384,VDD,Metal1,224.5065,349.4565,5.000000
FILLER_85_352,VDD,Metal1,213.4755,349.6485,5.000000
FILLER_85_349,VDD,Metal1,202.4400,348.8800,5.000000
FILLER_85_347,VDD,Metal1,201.6000,348.8800,5.000000
FILLER_85_339,VDD,Metal1,199.3065,349.4565,5.000000
FILLER_85_323,VDD,Metal1,192.6880,349.5720,5.000000
FILLER_85_298,VDD,Metal1,174.1600,348.8800,5.000000
FILLER_85_282,VDD,Metal1,169.7280,349.5720,5.000000
FILLER_85_276,VDD,Metal1,162.7800,349.3125,5.000000
FILLER_85_212,VDD,Metal1,144.0750,349.6940,5.000000
FILLER_85_206,VDD,Metal1,123.5800,349.3125,5.000000
FILLER_85_142,VDD,Metal1,104.8750,349.6940,5.000000
FILLER_85_136,VDD,Metal1,84.3800,349.3125,5.000000
FILLER_85_72,VDD,Metal1,65.6750,349.6940,5.000000
FILLER_85_69,VDD,Metal1,45.6400,348.8800,5.000000
FILLER_85_61,VDD,Metal1,43.6265,349.4565,5.000000
FILLER_85_45,VDD,Metal1,37.0080,349.5720,5.000000
FILLER_85_10,VDD,Metal1,12.6000,348.8800,5.000000
FILLER_85_2,VDD,Metal1,10.5865,349.4565,5.000000
FILLER_84_769,VDD,Metal1,440.1065,348.3030,5.000000
FILLER_84_737,VDD,Metal1,429.0755,348.1110,5.000000
FILLER_84_731,VDD,Metal1,417.5800,348.4475,5.000000
FILLER_84_667,VDD,Metal1,398.8750,348.0655,5.000000
FILLER_84_661,VDD,Metal1,378.3800,348.4475,5.000000
FILLER_84_597,VDD,Metal1,359.6750,348.0655,5.000000
FILLER_84_591,VDD,Metal1,339.1800,348.4475,5.000000
FILLER_84_527,VDD,Metal1,320.4750,348.0655,5.000000
FILLER_84_521,VDD,Metal1,299.9800,348.4475,5.000000
FILLER_84_457,VDD,Metal1,281.2750,348.0655,5.000000
FILLER_84_454,VDD,Metal1,261.2400,348.8800,5.000000
FILLER_84_452,VDD,Metal1,260.4000,348.8800,5.000000
FILLER_84_448,VDD,Metal1,259.1000,348.4475,5.000000
FILLER_84_440,VDD,Metal1,255.8665,348.3030,5.000000
FILLER_84_433,VDD,Metal1,249.4800,348.8800,5.000000
FILLER_84_431,VDD,Metal1,248.6400,348.8800,5.000000
FILLER_84_427,VDD,Metal1,247.3400,348.4475,5.000000
FILLER_84_419,VDD,Metal1,244.1065,348.3030,5.000000
